"props_pageProps_address_buildings_0_bathroomCondition","props_pageProps_address_buildings_0_buildingName","props_pageProps_address_buildings_0_externalWallMaterial","props_pageProps_address_buildings_0_heatingInstallation","props_pageProps_address_buildings_0_housingArea","props_pageProps_address_buildings_0_kitchenCondition","props_pageProps_address_buildings_0_numberOfFloors","props_pageProps_address_buildings_0_numberOfToilets","props_pageProps_address_buildings_0_roofingMaterial","props_pageProps_address_buildings_0_toiletCondition","props_pageProps_address_buildings_0_yearBuilt","props_pageProps_address_municipality_name","props_pageProps_address_coordinates_lat","props_pageProps_address_coordinates_lon","props_pageProps_address_events_0_at","props_pageProps_address_events_0_label","props_pageProps_dataLayer_virtualPagePath","props_pageProps_dataLayer_detailMetaData"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891705","12.4830675","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-21-2970-hoersholm-02233320__21_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89163","12.48298","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-22-2970-hoersholm-02233320__22_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89157","12.48303","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-23-2970-hoersholm-02233320__23_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89154","12.482928","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-24-2970-hoersholm-02233320__24_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891487","12.48298","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-25-2970-hoersholm-02233320__25_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891457","12.482919","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-26-2970-hoersholm-02233320__26_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891403","12.48297","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-27-2970-hoersholm-02233320__27_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891373","12.482869","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-28-2970-hoersholm-02233320__28_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891315","12.482919","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-29-2970-hoersholm-02233320__29_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","85.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89179","12.482659","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-30-2970-hoersholm-02233320__30_______","value:|sqm:85|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89173","12.48271","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-31-2970-hoersholm-02233320__31_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891705","12.482608","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-32-2970-hoersholm-02233320__32_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891644","12.482656","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-33-2970-hoersholm-02233320__33_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89159","12.482582","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-34-2970-hoersholm-02233320__34_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891533","12.482633","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-35-2970-hoersholm-02233320__35_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891506","12.482531","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-36-2970-hoersholm-02233320__36_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","71.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891453","12.482585","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-37-2970-hoersholm-02233320__37_______","value:|sqm:71|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891422","12.48248","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-38-2970-hoersholm-02233320__38_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","85.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89136","12.482528","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-39-2970-hoersholm-02233320__39_______","value:|sqm:85|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89126","12.48235","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-40-2970-hoersholm-02233320__40_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891205","12.482389","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-41-2970-hoersholm-02233320__41_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891235","12.482488","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-42-2970-hoersholm-02233320__42_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89118","12.482535","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-43-2970-hoersholm-02233320__43_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.89122","12.48269","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-44-2970-hoersholm-02233320__44_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891163","12.48273","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-45-2970-hoersholm-02233320__45_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","90.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891193","12.482821","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-46-2970-hoersholm-02233320__46_______","value:|sqm:90|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","(UDFASES) Række-, kæde- eller dobbelthus (lodret adskillelse mellem enhederne).","Letbetonsten","Fjernvarme/blokvarme","51.0","Eget køkken med afløb","1.0","1.0","Betontagsten","Vandskyllende toilet i enheden","1983.0","Hørsholm","55.891136","12.482876","1983-01-01T00:00:00Z","Byggeår","/adresse/hasselparken-47-2970-hoersholm-02233320__47_______","value:|sqm:51|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","130.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1947.0","Hørsholm","55.8894","12.500576","2016-05-09T17:52:38.6Z","Af markedet","/adresse/hasselvej-1-2970-hoersholm-02233323___1_______","value:3250000|sqm:130|lastPrice:4375000|sqmPr:33653|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Centralvarme med én fyringsenhed","80.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1960.0","Hørsholm","55.889378","12.501297","1999-12-09T00:00:00Z","Fri handel","/adresse/hasselvej-2-2970-hoersholm-02233323___2_______","value:2400000|sqm:80|lastPrice:1555375|sqmPr:19442|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","100.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1951.0","Hørsholm","55.88958","12.500627","1951-01-01T00:00:00Z","Byggeår","/adresse/hasselvej-3-2970-hoersholm-02233323___3_______","value:2600000|sqm:100|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","127.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","1994.0","Hørsholm","55.889557","12.501283","2019-02-20T00:00:00Z","Fri handel","/adresse/hasselvej-4-2970-hoersholm-02233323___4_______","value:3200000|sqm:127|lastPrice:4100000|sqmPr:32283|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Centralvarme med én fyringsenhed","96.0","Eget køkken med afløb","1.0","1.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1959.0","Hørsholm","55.889744","12.50062","2023-07-24T14:25:00.549885Z","Af markedet","/adresse/hasselvej-5-2970-hoersholm-02233323___5_______","value:2300000|sqm:96|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med to fyringsenheder","145.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2016.0","Hørsholm","55.889694","12.5011425","2018-11-05T00:00:00Z","Fri handel","/adresse/hasselvej-6-2970-hoersholm-02233323___6_______","value:5550000|sqm:145|lastPrice:5995000|sqmPr:41344|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","120.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1952.0","Hørsholm","55.889885","12.500593","2004-08-13T00:00:00Z","Fri handel","/adresse/hasselvej-7-2970-hoersholm-02233323___7_______","value:3050000|sqm:120|lastPrice:2695000|sqmPr:22458|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","113.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1950.0","Hørsholm","55.889896","12.501166","2014-03-17T00:00:01Z","Af markedet","/adresse/hasselvej-8-2970-hoersholm-02233323___8_______","value:3150000|sqm:113|lastPrice:4395000|sqmPr:38893|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","169.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1950.0","Hørsholm","55.89005","12.500556","2004-01-01T00:00:00Z","Ombygningsår","/adresse/hasselvej-9-2970-hoersholm-02233323___9_______","value:3750000|sqm:169|lastPrice:425717|sqmPr:2519|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","120.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1949.0","Hørsholm","55.890045","12.501017","2023-03-14T14:45:21.010566Z","Af markedet","/adresse/hasselvej-10-2970-hoersholm-02233323__10_______","value:3000000|sqm:120|lastPrice:6150000|sqmPr:51250|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","115.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1954.0","Hørsholm","55.890194","12.500505","2009-02-27T00:00:00Z","Fri handel","/adresse/hasselvej-11-2970-hoersholm-02233323__11_______","value:3050000|sqm:115|lastPrice:2800000|sqmPr:24347|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","161.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1958.0","Hørsholm","55.890205","12.501157","2015-08-31T00:00:00Z","Øvrigt","/adresse/hasselvej-12-2970-hoersholm-02233323__12_______","value:3350000|sqm:161|lastPrice:2237290|sqmPr:13896|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","142.0","Eget køkken med afløb","1.0","2.0","Betontagsten","Vandskyllende toilet i enheden","2017.0","Hørsholm","55.890327","12.5004635","2017-01-01T00:00:00Z","Byggeår","/adresse/hasselvej-13-2970-hoersholm-02233323__13_______","value:4000000|sqm:142|lastPrice:1597561|sqmPr:11250|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med to fyringsenheder","177.0","Eget køkken med afløb","1.0","3.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1954.0","Hørsholm","55.890396","12.500993","2019-02-27T00:00:00Z","Øvrigt","/adresse/hasselvej-14-2970-hoersholm-02233323__14_______","value:3750000|sqm:177|lastPrice:1470478|sqmPr:8307|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","184.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1960.0","Hørsholm","55.890564","12.5004635","1994-05-14T00:00:00Z","Fri handel","/adresse/hasselvej-15-2970-hoersholm-02233323__15_______","value:3550000|sqm:184|lastPrice:576264|sqmPr:3131|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","187.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1960.0","Hørsholm","55.890694","12.501059","2007-01-01T00:00:00Z","Ombygningsår","/adresse/hasselvej-16-2970-hoersholm-02233323__16_______","value:3900000|sqm:187|lastPrice:1485492|sqmPr:7943|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","140.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1964.0","Hørsholm","55.89102","12.501135","2019-07-10T07:44:24.983Z","Af markedet","/adresse/hasselvej-18-2970-hoersholm-02233323__18_______","value:3050000|sqm:140|lastPrice:2900000|sqmPr:20714|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","126.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1960.0","Hørsholm","55.89131","12.500945","2023-01-03T00:00:00Z","Familiehandel","/adresse/hasselvej-20-2970-hoersholm-02233323__20_______","value:3050000|sqm:126|lastPrice:2300000|sqmPr:18253|rooms:"
"Badeværelse i enheden","Stuehus til landbrugsejendom","Mursten","Varmepumpe","216.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1967.0","Hørsholm","55.888214","12.429257","1996-09-10T00:00:00Z","Fri handel","/adresse/havedamsvej-1-2970-hoersholm-02233345___1_______","value:7200000|sqm:216|lastPrice:4500000|sqmPr:20833|rooms:"
"Badeværelse i enheden","Stuehus til landbrugsejendom","Mursten","Varmepumpe","260.0","Eget køkken med afløb","1.0","4.0","Stråtag","Vandskyllende toilet i enheden","2011.0","Hørsholm","55.890373","12.430441","2011-01-01T00:00:00Z","Byggeår","/adresse/havedamsvej-2-2970-hoersholm-02233345___2_______","value:7600000|sqm:260|lastPrice:14750000|sqmPr:56730|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","135.0","Eget køkken med afløb","1.0","2.0","Tagpap med stor hældning","Vandskyllende toilet i enheden","1964.0","Hørsholm","55.88805","12.502803","2022-10-06T07:38:38.926477Z","Af markedet","/adresse/havevej-1-2970-hoersholm-02233357___1_______","value:2700000|sqm:135|lastPrice:5800000|sqmPr:42962|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Letbetonsten","Centralvarme med én fyringsenhed","130.0","Eget køkken med afløb","1.0","2.0","Andet materiale","Vandskyllende toilet i enheden","1966.0","Hørsholm","55.887966","12.50345","2023-07-28T11:10:55.744446Z","Af markedet","/adresse/havevej-2-2970-hoersholm-02233357___2_______","value:2600000|sqm:130|lastPrice:1520809|sqmPr:11698|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","133.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1969.0","Hørsholm","55.888012","12.502351","1969-01-01T00:00:00Z","Byggeår","/adresse/havevej-3-2970-hoersholm-02233357___3_______","value:3000000|sqm:133|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","170.0","Eget køkken med afløb","1.0","2.0","Metal","Vandskyllende toilet i enheden","1966.0","Hørsholm","55.888195","12.503205","1966-01-01T00:00:00Z","Byggeår","/adresse/havevej-4-2970-hoersholm-02233357___4_______","value:2950000|sqm:170|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","160.0","Eget køkken med afløb","1.0","2.0","Tagpap med lille hældning","Vandskyllende toilet i enheden","1970.0","Hørsholm","55.88828","12.5027275","2013-06-06T03:52:20.93Z","Af markedet","/adresse/havevej-5-2970-hoersholm-02233357___5_______","value:2950000|sqm:160|lastPrice:4175000|sqmPr:26093|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","131.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1963.0","Hørsholm","55.88839","12.503165","2006-02-10T00:00:00Z","Fri handel","/adresse/havevej-6-2970-hoersholm-02233357___6_______","value:2800000|sqm:131|lastPrice:4505100|sqmPr:34390|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","151.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1963.0","Hørsholm","55.888252","12.502196","2015-05-05T16:12:03.493Z","Af markedet","/adresse/havevej-7-2970-hoersholm-02233357___7_______","value:2900000|sqm:151|lastPrice:3825000|sqmPr:25331|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","169.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1965.0","Hørsholm","55.888405","12.503632","2008-08-17T00:00:00Z","Fri handel","/adresse/havevej-8-2970-hoersholm-02233357___8_______","value:2900000|sqm:169|lastPrice:3050000|sqmPr:18047|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","124.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1967.0","Hørsholm","55.88852","12.502665","2011-05-18T07:07:20.067Z","Af markedet","/adresse/havevej-9-2970-hoersholm-02233357___9_______","value:3100000|sqm:124|lastPrice:3925000|sqmPr:31653|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","113.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1954.0","Hørsholm","55.888615","12.503154","2011-06-14T00:00:00Z","Fri handel","/adresse/havevej-10-2970-hoersholm-02233357__10_______","value:3100000|sqm:113|lastPrice:3300000|sqmPr:29203|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","149.0","Eget køkken med afløb","1.0","2.0","Fibercement herunder asbest","Vandskyllende toilet i enheden","1965.0","Hørsholm","55.888485","12.502146","2009-06-23T01:02:32.52Z","Af markedet","/adresse/havevej-11-2970-hoersholm-02233357__11_______","value:2900000|sqm:149|lastPrice:2900000|sqmPr:19463|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","249.0","Eget køkken med afløb","1.0","3.0","Tegl","Vandskyllende toilet i enheden","1973.0","Hørsholm","55.888783","12.503039","2016-12-15T07:22:59.397Z","Af markedet","/adresse/havevej-12-2970-hoersholm-02233357__12_______","value:4650000|sqm:249|lastPrice:2375000|sqmPr:9538|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","166.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1967.0","Hørsholm","55.88874","12.502589","2019-03-29T10:28:01.353Z","Af markedet","/adresse/havevej-13-2970-hoersholm-02233357__13_______","value:3300000|sqm:166|lastPrice:4500000|sqmPr:27108|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","122.0","Eget køkken med afløb","1.0","1.0","Tegl","Vandskyllende toilet i enheden","1967.0","Hørsholm","55.88879","12.502034","2023-10-17T13:13:48.7424Z","Af markedet","/adresse/havevej-15-2970-hoersholm-02233357__15_______","value:2950000|sqm:122|lastPrice:|sqmPr:|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Varmepumpe","184.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1953.0","Hørsholm","55.88936","12.503016","2017-03-28T12:46:02.34Z","Af markedet","/adresse/havevej-16-2970-hoersholm-02233357__16_______","value:3900000|sqm:184|lastPrice:4000000|sqmPr:21739|rooms:"
"Badeværelse i enheden","Fritliggende enfamilieshus (parcelhus)","Mursten","Centralvarme med én fyringsenhed","101.0","Eget køkken med afløb","1.0","2.0","Tegl","Vandskyllende toilet i enheden","1962.0","Hørsholm","55.889503","12.502992","2022-11-24T00:00:00Z","Fri handel","/adresse/havevej-18-2970-hoersholm-02233357__18_______","value:2700000|sqm:101|lastPrice:4150000|sqmPr:41089|rooms:"
