props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailMetaData
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2014-12-23T07:02:46.99Z,Af markedet,/adresse/brannersvej-1c-0-tv-2920-charlottenlund-01570078__1c_st__tv,value:1950000|sqm:72|lastPrice:1595000|sqmPr:22152|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,78.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2019-07-15T16:45:16.903Z,Af markedet,/adresse/brannersvej-1c-1-mf-2920-charlottenlund-01570078__1c__1__mf,value:2150000|sqm:78|lastPrice:3350000|sqmPr:42948|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2022-07-04T13:44:12.182971Z,Af markedet,/adresse/brannersvej-1c-1-th-2920-charlottenlund-01570078__1c__1__th,value:2200000|sqm:80|lastPrice:3650000|sqmPr:45625|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2015-08-05T15:02:04.267Z,Af markedet,/adresse/brannersvej-1c-1-tv-2920-charlottenlund-01570078__1c__1__tv,value:2000000|sqm:72|lastPrice:2920000|sqmPr:40555|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,78.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2018-11-05T00:00:00Z,Fri handel,/adresse/brannersvej-1c-2-mf-2920-charlottenlund-01570078__1c__2__mf,value:2200000|sqm:78|lastPrice:3000000|sqmPr:38461|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,80.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2006-06-27T00:00:00Z,Fri handel,/adresse/brannersvej-1c-2-th-2920-charlottenlund-01570078__1c__2__th,value:2300000|sqm:80|lastPrice:3495000|sqmPr:43687|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,72.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.75611,12.570353,2023-07-13T10:32:18.936148Z,Af markedet,/adresse/brannersvej-1c-2-tv-2920-charlottenlund-01570078__1c__2__tv,value:2000000|sqm:72|lastPrice:3500000|sqmPr:48611|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,20.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-10-2920-charlottenlund-01570078__1c__3__10,value:|sqm:20|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,23.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-12-2920-charlottenlund-01570078__1c__3__12,value:|sqm:23|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,20.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-15-2920-charlottenlund-01570078__1c__3__15,value:|sqm:20|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,17.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-16-2920-charlottenlund-01570078__1c__3__16,value:|sqm:17|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,19.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-17-2920-charlottenlund-01570078__1c__3__17,value:|sqm:19|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Gentofte,55.75611,12.570353,,,/adresse/brannersvej-1c-3-21-2920-charlottenlund-01570078__1c__3__21,value:|sqm:|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,19.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-25-2920-charlottenlund-01570078__1c__3__25,value:|sqm:19|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Gentofte,55.75611,12.570353,,,/adresse/brannersvej-1c-3-28-2920-charlottenlund-01570078__1c__3__28,value:|sqm:|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,19.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.75611,12.570353,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-1c-3-4-2920-charlottenlund-01570078__1c__3___4,value:|sqm:19|lastPrice:|sqmPr:|rooms:
,,,,,,,,,,,Gentofte,55.756153,12.570636,2001-02-06T00:00:00Z,Fri handel,/adresse/brannersvej-3--1-tv-2920-charlottenlund-01570078___3_kl__tv,value:65000|sqm:|lastPrice:35000|sqmPr:undefined|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.756153,12.570636,2020-02-21T15:54:39.293Z,Af markedet,/adresse/brannersvej-3-0-th-2920-charlottenlund-01570078___3_st__th,value:2150000|sqm:75|lastPrice:3000000|sqmPr:40000|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-0-tv-2920-charlottenlund-01570078___3_st__tv,value:1050000|sqm:77|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,75.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.756153,12.570636,2022-10-18T11:40:06.326094Z,Af markedet,/adresse/brannersvej-3-1-th-2920-charlottenlund-01570078___3__1__th,value:2050000|sqm:75|lastPrice:1560000|sqmPr:20800|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.756153,12.570636,2010-10-08T00:00:00Z,Fri handel,/adresse/brannersvej-3-1-tv-2920-charlottenlund-01570078___3__1__tv,value:2250000|sqm:77|lastPrice:2195000|sqmPr:28506|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,114.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.756153,12.570636,2019-06-05T11:50:49.33Z,Af markedet,/adresse/brannersvej-3-2-th-2920-charlottenlund-01570078___3__2__th,value:2200000|sqm:114|lastPrice:4250000|sqmPr:37280|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,77.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Gentofte,55.756153,12.570636,2023-10-24T11:23:01.450946Z,Af markedet,/adresse/brannersvej-3-2-tv-2920-charlottenlund-01570078___3__2__tv,value:2300000|sqm:77|lastPrice:2533333|sqmPr:32900|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,19.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-3-1-2920-charlottenlund-01570078___3__3___1,value:|sqm:19|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,25.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-3-19-2920-charlottenlund-01570078___3__3__19,value:|sqm:25|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,19.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-3-23-2920-charlottenlund-01570078___3__3__23,value:|sqm:19|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,27.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-3-3-2920-charlottenlund-01570078___3__3___3,value:|sqm:27|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,21.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-3-30-2920-charlottenlund-01570078___3__3__30,value:|sqm:21|lastPrice:|sqmPr:|rooms:
Adgang til badeværelse,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,23.0,Ingen fast kogeinstallation,3.0,,Tegl,Vandskyllende toilet uden for enheden,1939.0,Gentofte,55.756153,12.570636,1997-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-3-3-9-2920-charlottenlund-01570078___3__3___9,value:|sqm:23|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756268,12.569966,2005-12-06T00:00:00Z,Fri handel,/adresse/brannersvej-5-0-th-2920-charlottenlund-01570078___5_st__th,value:2050000|sqm:93|lastPrice:3335000|sqmPr:35860|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,96.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756268,12.569966,2018-03-28T07:10:50.817Z,Af markedet,/adresse/brannersvej-5-0-tv-2920-charlottenlund-01570078___5_st__tv,value:2100000|sqm:96|lastPrice:3700000|sqmPr:38541|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756268,12.569966,2023-03-15T12:33:37.378043Z,Af markedet,/adresse/brannersvej-5-1-th-2920-charlottenlund-01570078___5__1__th,value:1050000|sqm:97|lastPrice:4000000|sqmPr:41237|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,101.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756268,12.569966,2003-08-20T00:00:00Z,Fri handel,/adresse/brannersvej-5-1-tv-2920-charlottenlund-01570078___5__1__tv,value:2250000|sqm:101|lastPrice:1695000|sqmPr:16782|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756268,12.569966,2019-12-06T16:35:04.13Z,Af markedet,/adresse/brannersvej-5-2-th-2920-charlottenlund-01570078___5__2__th,value:2150000|sqm:97|lastPrice:3900000|sqmPr:40206|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,177.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756268,12.569966,2023-10-06T13:13:59.565476Z,Af markedet,/adresse/brannersvej-5-2-tv-2920-charlottenlund-01570078___5__2__tv,value:3950000|sqm:177|lastPrice:3800000|sqmPr:21468|rooms:
,,,,,,,,,,,Gentofte,55.75751,12.570978,,,/adresse/brannersvej-6a-2920-charlottenlund-01570078__6a_______,value:|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2022-03-10T00:00:00Z,Fri handel,/adresse/brannersvej-7-0-th-2920-charlottenlund-01570078___7_st__th,value:2100000|sqm:97|lastPrice:4400000|sqmPr:45360|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,96.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2018-09-19T11:58:01.683Z,Af markedet,/adresse/brannersvej-7-0-tv-2920-charlottenlund-01570078___7_st__tv,value:2100000|sqm:96|lastPrice:3895000|sqmPr:40572|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,102.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2018-05-16T07:06:26.93Z,Af markedet,/adresse/brannersvej-7-1-th-2920-charlottenlund-01570078___7__1__th,value:2250000|sqm:102|lastPrice:3650000|sqmPr:35784|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,100.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2018-05-17T08:16:37.62Z,Af markedet,/adresse/brannersvej-7-1-tv-2920-charlottenlund-01570078___7__1__tv,value:2200000|sqm:100|lastPrice:3800000|sqmPr:38000|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,102.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2023-03-13T09:59:33.239082Z,Af markedet,/adresse/brannersvej-7-2-th-2920-charlottenlund-01570078___7__2__th,value:2250000|sqm:102|lastPrice:4495000|sqmPr:44068|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,179.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2013-07-01T01:18:42.76Z,Af markedet,/adresse/brannersvej-7-2-tv-2920-charlottenlund-01570078___7__2__tv,value:4000000|sqm:179|lastPrice:4525000|sqmPr:25279|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,141.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756283,12.570194,2022-11-07T23:23:04.426083Z,Af markedet,/adresse/brannersvej-7-3-th-2920-charlottenlund-01570078___7__3__th,value:3150000|sqm:141|lastPrice:4700000|sqmPr:33333|rooms:
,,,,,,,,,,,Gentofte,55.756275,12.570492,2015-10-05T00:00:00Z,Fri handel,/adresse/brannersvej-9--1-th-2920-charlottenlund-01570078___9_kl__th,value:150000|sqm:|lastPrice:75000|sqmPr:undefined|rooms:
,,,,,,,,,,,Gentofte,55.756275,12.570492,,,/adresse/brannersvej-9--1-tv-2920-charlottenlund-01570078___9_kl__tv,value:60000|sqm:|lastPrice:|sqmPr:|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2010-01-31T00:00:00Z,Fri handel,/adresse/brannersvej-9-0-th-2920-charlottenlund-01570078___9_st__th,value:2100000|sqm:97|lastPrice:2075000|sqmPr:21391|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,93.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2000-01-01T00:00:00Z,Ombygningsår,/adresse/brannersvej-9-0-tv-2920-charlottenlund-01570078___9_st__tv,value:2050000|sqm:93|lastPrice:590000|sqmPr:6344|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2023-09-20T00:00:00Z,Fri handel,/adresse/brannersvej-9-1-th-2920-charlottenlund-01570078___9__1__th,value:1050000|sqm:97|lastPrice:4000000|sqmPr:41237|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2013-05-24T07:12:43.33Z,Af markedet,/adresse/brannersvej-9-1-tv-2920-charlottenlund-01570078___9__1__tv,value:2150000|sqm:97|lastPrice:2375000|sqmPr:24484|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2003-11-09T00:00:00Z,Fri handel,/adresse/brannersvej-9-2-th-2920-charlottenlund-01570078___9__2__th,value:2150000|sqm:97|lastPrice:1925000|sqmPr:19845|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,97.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2018-03-27T11:10:04.547Z,Af markedet,/adresse/brannersvej-9-2-tv-2920-charlottenlund-01570078___9__2__tv,value:2150000|sqm:97|lastPrice:3850000|sqmPr:39690|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,122.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756275,12.570492,2023-06-23T16:05:28.905712Z,På markedet,/adresse/brannersvej-9-3-th-2920-charlottenlund-01570078___9__3__th?udbud=4663df3c-3eb7-4341-9315-1f5df7920030,pay:25000|sqmPr:67213|sqm:|floor:3|rooms:4|fees:4859|built:1935
,,,,,,,,,,,Gentofte,55.75645,12.570662,2010-12-02T00:00:00Z,Fri handel,/adresse/brannersvej-11--1-2920-charlottenlund-01570078__11_kl____,value:72000|sqm:|lastPrice:80000|sqmPr:undefined|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,68.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.75645,12.570662,2018-09-24T07:17:32.85Z,Af markedet,/adresse/brannersvej-11-0-th-2920-charlottenlund-01570078__11_st__th,value:1500000|sqm:68|lastPrice:2360000|sqmPr:34705|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,84.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.75645,12.570662,2018-07-25T11:46:02.917Z,Af markedet,/adresse/brannersvej-11-0-tv-2920-charlottenlund-01570078__11_st__tv,value:1850000|sqm:84|lastPrice:3900000|sqmPr:46428|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,101.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.75645,12.570662,2020-01-25T00:00:00Z,Fri handel,/adresse/brannersvej-11-1-th-2920-charlottenlund-01570078__11__1__th,value:2250000|sqm:101|lastPrice:4150000|sqmPr:41089|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,88.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.75645,12.570662,2020-08-19T10:17:42.573Z,Af markedet,/adresse/brannersvej-11-1-tv-2920-charlottenlund-01570078__11__1__tv,value:1950000|sqm:88|lastPrice:3875000|sqmPr:44034|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,181.0,Eget køkken med afløb,3.0,2.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.75645,12.570662,2015-10-06T10:04:02.49Z,Af markedet,/adresse/brannersvej-11-2-th-2920-charlottenlund-01570078__11__2__th,value:4050000|sqm:181|lastPrice:4275000|sqmPr:23618|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,88.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.75645,12.570662,2007-10-17T00:00:00Z,Fri handel,/adresse/brannersvej-11-2-tv-2920-charlottenlund-01570078__11__2__tv,value:1950000|sqm:88|lastPrice:2250000|sqmPr:25568|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756607,12.570645,1999-12-31T00:00:00Z,Fri handel,/adresse/brannersvej-13-0-th-2920-charlottenlund-01570078__13_st__th,value:860000|sqm:67|lastPrice:678500|sqmPr:10126|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756607,12.570645,2022-05-19T00:00:00Z,Fri handel,/adresse/brannersvej-13-0-tv-2920-charlottenlund-01570078__13_st__tv,value:1850000|sqm:71|lastPrice:4200000|sqmPr:59154|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756607,12.570645,1996-08-14T00:00:00Z,Fri handel,/adresse/brannersvej-13-1-th-2920-charlottenlund-01570078__13__1__th,value:1800000|sqm:67|lastPrice:648100|sqmPr:9673|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756607,12.570645,2023-08-15T12:21:00.62318Z,Af markedet,/adresse/brannersvej-13-1-tv-2920-charlottenlund-01570078__13__1__tv,value:1550000|sqm:71|lastPrice:2575000|sqmPr:36267|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756607,12.570645,2023-07-10T09:05:01.868324Z,Af markedet,/adresse/brannersvej-13-2-th-2920-charlottenlund-01570078__13__2__th,value:1750000|sqm:67|lastPrice:3000000|sqmPr:44776|rooms:
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,71.0,Eget køkken med afløb,3.0,1.0,Tegl,Vandskyllende toilet i enheden,1935.0,Gentofte,55.756607,12.570645,2012-06-14T07:27:39.403Z,Af markedet,/adresse/brannersvej-13-2-tv-2920-charlottenlund-01570078__13__2__tv,value:2500000|sqm:71|lastPrice:2995000|sqmPr:42183|rooms:
